"287","அநங்கம்"," இருவாட்சி, உடலின்மை, மல்லிகை
","சதுரகராதி - பெயரகராதி"
"288","அநங்கன்"," உடலிலான், கடவுள் மன்மதன்
","சதுரகராதி - பெயரகராதி"
"289","அநந்தசயனன்"," விஷ்ணு
","சதுரகராதி - பெயரகராதி"
"290","அநந்தஞானி"," கடவுள்
","சதுரகராதி - பெயரகராதி"
"291","அநந்தம்"," அளவின்மை, ஆகாயம், ஓரெண், பொன்
","சதுரகராதி - பெயரகராதி"
"292","அநந்தரம்"," மேல்
","சதுரகராதி - பெயரகராதி"
"293","அநந்தலோசனன்"," கடவுள், புத்தன்
","சதுரகராதி - பெயரகராதி"
"294","அகந்தன் ","அருகன், கடவுள், சிவன், சேடன், திருமால், பலபத்திரன்
","சதுரகராதி - பெயரகராதி"
"295","அநந்தை"," பார்வதி, பூமி
","சதுரகராதி - பெயரகராதி"
"296","அநர்த்தம்"," பயனிலாச்சொல்
","சதுரகராதி - பெயரகராதி"
"297","அநவரதம்"," எப்பொழுதும்
","சதுரகராதி - பெயரகராதி"
"298","அநாதி"," கடவுள், சிவன்
","சதுரகராதி - பெயரகராதி"
"299","அநாமிகை"," ஆழிவிரல்
","சதுரகராதி - பெயரகராதி"
"300","அநாரதம்"," எப்பொழுதும்
","சதுரகராதி - பெயரகராதி"
"301","அநாவிலன்"," சுக்கிரன்
","சதுரகராதி - பெயரகராதி"
"302","அநித்தம்"," அநித்யம்
","சதுரகராதி - பெயரகராதி"
"303","அநித்தியம்"," நிலையின்மை, பொய்
","சதுரகராதி - பெயரகராதி"
"304","அநிமாலினம்"," சாவு
","சதுரகராதி - பெயரகராதி"
"305","அநிபாயம்"," நியாயமின்மை
","சதுரகராதி - பெயரகராதி"
"306","அநிருத்தன்"," மன்மதன் மகன்
","சதுரகராதி - பெயரகராதி"
"307","அநிலநாள்"," சோதிநாள், விசாகநாள்
","சதுரகராதி - பெயரகராதி"
"308","அநிலம்"," காற்று, பிறப்பு
","சதுரகராதி - பெயரகராதி"
"309","அகிலன்"," ஓரவுணன், வாயு
","சதுரகராதி - பெயரகராதி"
