"251","ampere rule","ஆம்பியர் விதி. மின் காந்த விதி. மின்னோட்டம் கடத்தி வழியாக பாயும்போது மின்னோட்டத் திசையில் காந்த ஊசி வடமுனை இடமாக விலகும்.
"
"252","amphiaster","இருநிலை வடிவி. செல் பிரியும் போது தோன்றுவது. விண்மீன் போன்று இரு உடலாக காணப்படும்.
"
"253","amphibia","இருநிலை உயிரிகள். நிலத்திலும் நீரிலும் வாழ்பவை. எடு
"
"254","amphimixis","இருநிலை ஒன்றாதல். பாலணுக்கள் சேர்வதால் ஏற்படும் கலப்பு.
"
"255","amphioxus","ஆம்பியாக்சஸ், இருமுனை கூர் உயிரி. புழுவிற்கும் மீனிற்கும் இடைப்பட்ட முதுகுத் தண்டு கொண்டுள்ள விலங்கு. 2 அங்குலம் நீளம் மண்ணுக்குள் வாழ்பவை.
"
"256","amphipatic","இருநிலை வாழ்விகள். இது நீரை விரும்பும், விரும்பாத என்கிற இருநிலையுடன் வாழ்கின்றன.
"
"257","amphitoky","இருநிலை இனப்பெருக்கி, ஆணும், பெண்ணும் இனப்பெருக்கம் செய்தல்.
"
"258","amphitric hous","இருநீரிழை உயிரி.
"
"259","amphoteric oxide","இரு இயல்பு ஆக்ஸைடு. அமிலமாகவும், உப்பு மூலியாகவும் வினைபுரிவது.
"
"260","amplification","மின் பெருக்கம், மின் ஒலிபெருக்கி. வானொலியில் மிக்கப் பயன்பாடு.
"
"261","amplifier","மின் பெருக்கி.
"
"262","amplitude","அலைவீச்சு.
"
"263","amplitude modulation","வீச்சுப் பண்பேற்றம்.
"
"264","ampulla","செவி அரைவட்ட குடுவை.
"
"265","amylase","அமைலேஸ்
"
"266","amylopectin","அமைலோ பெக்டின். டார்ச்சின் ஒரு பகுதி. பன்முகச்சர்க்கரை. நீரில் கரையாதது.
"
"267","amylum","அமைலம். ஸ்டார்ச். மாப்பொருளின் ஒரு பகுதி. மற்றொன்று சர்க்கரை.
"
"268","anabolism","வளர்ச்சி மாற்றம். வளர்சிதை மாற்றத்தின் செயல் நிலை.
"
"269","anaemia","இரத்தச் சோகை. இரத்தத்தில் சிவப்பணுக்கள் குறைதல். இரும்புச் சத்து குறைதல்.
"
"270","anaerobe","காற்றில்லா உயிரி. சில பாக்டீரியாக்கள் காற்று இல்லாது வாழக்கூடியவை.
"
